home_elo,away_elo,home_form,away_form,home_advantage,h2h_home_winrate,h2h_away_winrate,home_injury_impact,away_injury_impact,market_home_prob,market_away_prob,day_of_week,season_progress,is_playoffs,target,sport
1503,1548,0.3771140657613872,0.7230673551596605,0.1,0.297013061677871,0.702986938322129,0.36770104677160975,0.36893988182872306,0.5788623220991953,0.4211376779008047,3,0.31630422401977987,0,0,NFL
1503,1597,0.5236640841316829,0.5868704693241533,0.1,0.42633930808307674,0.5736606919169233,0.3153756107628325,0.3717217501824901,0.5420743205325655,0.45792567946743445,3,0.9933923294103288,0,1,NFL
1530,1598,0.31388188990588956,0.33901998746404094,0.1,0.583190340041423,0.416809659958577,0.16719238844223813,0.28641635319382214,0.6296156566958488,0.37038434330415115,4,0.16718189298888408,0,1,NFL
1557,1408,0.4032855870158961,0.4348489465568903,0.1,0.4134837290484722,0.5865162709515278,0.03298220431182819,0.009407220207082423,0.5656893195972483,0.43431068040275167,0,0.5639535334391345,0,1,NFL
1546,1559,0.8902599634247321,0.6426209737487403,0.1,0.22590058609830238,0.7740994139016977,0.2807294214139068,0.246538923235121,0.35179013708224993,0.6482098629177501,3,0.4009366346963311,0,1,NFL
1403,1578,0.4420574466409372,0.8650241893207127,0.1,0.19400008740698002,0.80599991259302,0.30586018028319,0.28268159365041845,0.5931024634430448,0.40689753655695515,3,0.45907259012293977,0,0,NFL
1431,1520,0.5806004063830317,0.6633743908192926,0.1,0.5627578490925166,0.4372421509074834,0.30960172805145825,0.2674431826854821,0.596863950882069,0.403136049117931,2,0.8304314813652848,0,0,NFL
1425,1566,0.8619675127687829,0.8173758347357689,0.1,0.2652960094134257,0.7347039905865743,0.20402092004644504,0.2520543988019595,0.5972553072848275,0.40274469271517255,6,0.6562196137631122,0,1,NFL
1558,1538,0.4115378734913962,0.3425079506562413,0.1,0.15648844059718137,0.8435115594028186,0.38971544807156394,0.38098785179008887,0.6704125042692514,0.32958749573074864,6,0.8350871045432863,0,1,NFL
1449,1540,0.6559440249653757,0.31950726933961415,0.1,0.2913834464581381,0.7086165535418619,0.12432453046167918,0.0029913221513762525,0.4206333427272786,0.5793666572727214,6,0.3983335259104115,0,1,NFL
1407,1483,0.7180798915382633,0.781370119430755,0.1,0.734708323435764,0.265291676564236,0.279964889555303,0.018786566277726947,0.44679812139849845,0.5532018786015016,6,0.17827774165494836,0,1,NFL
1520,1572,0.7808529807077362,0.6058473900899086,0.1,0.5168978971991574,0.48310210280084265,0.05263075170540215,0.30486744551020806,0.344317640877082,0.655682359122918,4,0.8535535151527961,0,1,NFL
1585,1505,0.603232174924758,0.7624879151913853,0.1,0.503020054712719,0.49697994528728096,0.16552836430357606,0.33979630717177506,0.3489181004533195,0.6510818995466805,1,0.13571662589376032,0,0,NFL
1445,1518,0.2936027130290241,0.6966217314468515,0.1,0.1127326668228239,0.8872673331771761,0.2075447215835658,0.3490849891949756,0.487140869738404,0.512859130261596,2,0.31865429566030334,1,0,NFL
