home_elo,away_elo,home_form,away_form,home_advantage,h2h_home_winrate,h2h_away_winrate,home_injury_impact,away_injury_impact,market_home_prob,market_away_prob,day_of_week,season_progress,is_playoffs,target,sport
1446,1412,0.5345016417912941,0.4332143386007785,0.1,0.6737143050041107,0.32628569499588933,0.06128132735426744,0.3407446384413562,0.38804892063592644,0.6119510793640736,0,0.266159209513641,0,1,NBA
1505,1409,0.388172837745407,0.8346129656013879,0.1,0.7814802292847213,0.21851977071527873,0.3576242592531331,0.06282162351985701,0.44088245373090884,0.5591175462690912,1,0.49910196216968106,0,0,NBA
1465,1496,0.45538820334450014,0.6505592981221144,0.1,0.12044907388520017,0.8795509261147998,0.052304082711250956,0.2277151426547831,0.4581713792266431,0.5418286207733569,6,0.7655344269563304,0,0,NBA
1589,1447,0.25564948062560955,0.625835692065427,0.1,0.5882519028976242,0.4117480971023758,0.0026135726530266638,0.23493843675435994,0.43201442783668953,0.5679855721633105,1,0.10335030804805034,0,0,NBA
1561,1574,0.6214685388849939,0.7967783782280466,0.1,0.6466502585929292,0.35334974140707076,0.28163530610484505,0.10576151026023327,0.35840106587832204,0.6415989341216779,6,0.044468436338107264,0,0,NBA
1405,1496,0.7447566491412037,0.8823863637624509,0.1,0.5091620480687963,0.4908379519312037,0.2673534674658775,0.0933449784346931,0.3975638421645282,0.6024361578354718,0,0.2703591955413429,1,0,NBA
1432,1466,0.6643759786767027,0.48421942029241594,0.1,0.1214083434000556,0.8785916565999444,0.11752125986080696,0.3091946287532241,0.39445536381762397,0.605544636182376,4,0.37773906927287504,1,1,NBA
1454,1433,0.6459072818003744,0.24500101905183047,0.1,0.48258501578076896,0.517414984219231,0.31648126759477885,0.14048110287980436,0.501920227427901,0.498079772572099,2,0.8597277073057247,0,1,NBA
1443,1589,0.6341199852502752,0.3837535608300314,0.1,0.35679038549427444,0.6432096145057256,0.22670137604912877,0.06178624951343901,0.35974120709706103,0.640258792902939,5,0.9333617808783472,0,1,NBA
1484,1522,0.37500766335598457,0.30566286812654975,0.1,0.2782136150314407,0.7217863849685593,0.1594544464154708,0.11529470504262883,0.4324361902127325,0.5675638097872675,4,0.3936370850867057,0,1,NBA
