home_elo,away_elo,home_form,away_form,home_advantage,h2h_home_winrate,h2h_away_winrate,home_injury_impact,away_injury_impact,market_home_prob,market_away_prob,day_of_week,season_progress,is_playoffs,target,sport
1447,1577,0.8634398220098587,0.7538141020610052,0.1,0.47674948202240786,0.5232505179775921,0.32098925034800707,0.06662519116045473,0.3345688704925695,0.6654311295074304,3,0.2972851995754414,0,1,NHL
1436,1414,0.6822956104371753,0.46143581436351877,0.1,0.8654133682037775,0.13458663179622254,0.016945221154992442,0.3057726060820434,0.335097544842554,0.6649024551574461,4,0.542858835430783,0,1,NHL
1452,1598,0.21111214450629678,0.27861510714082016,0.1,0.12428309959782197,0.8757169004021781,0.1605731776979336,0.06314787291067496,0.4458724961344949,0.5541275038655051,4,0.620278431137333,0,0,NHL
1468,1530,0.5492790483736574,0.8336548886330619,0.1,0.4041816038953453,0.5958183961046547,0.2166055956044636,0.06873379679517626,0.6293568851662514,0.37064311483374857,1,0.2817231200667325,0,0,NHL
1474,1416,0.8001158588991524,0.456785985009834,0.1,0.33976536054260703,0.660234639457393,0.3945958454860898,0.1990374311671045,0.315079943595899,0.6849200564041009,3,0.15136098764236816,0,1,NHL
1415,1554,0.7511902184002552,0.6757444063973483,0.1,0.11152796339501424,0.8884720366049857,0.09863929695195361,0.37924574775738357,0.6736922001436054,0.3263077998563946,3,0.7231609320445543,0,1,NHL
1423,1578,0.2855751897008458,0.7214274613049723,0.1,0.3690735431748632,0.6309264568251368,0.2973634408736731,0.31632613693263206,0.3088228752926649,0.691177124707335,5,0.6276861475137718,0,0,NHL
1404,1533,0.7360631918289247,0.38645435730793226,0.1,0.5789900103222735,0.4210099896777265,0.09202350443260175,0.3529025544263311,0.48553465776583266,0.5144653422341674,3,0.6379413738945177,0,1,NHL
1591,1511,0.2536878179673898,0.8438014896301411,0.1,0.6320820376503551,0.3679179623496449,0.08799011112222228,0.31132737227013213,0.31191364579062686,0.6880863542093731,4,0.4277634046814327,0,0,NHL
1516,1469,0.8517763832073759,0.3639493327910428,0.1,0.6519268825846062,0.3480731174153938,0.1364939148952867,0.09675442819826806,0.5928521115650212,0.40714788843497884,2,0.22444196424366658,1,1,NHL
1516,1515,0.20180063704902326,0.5331828877361786,0.1,0.7420011393650255,0.25799886063497446,0.2787025263732535,0.043448263426472615,0.4456270653386669,0.5543729346613331,4,0.2062115798883456,0,0,NHL
1415,1475,0.45309337137178207,0.4989673371861457,0.1,0.7265312369520448,0.2734687630479552,0.060109086609900775,0.3748124293029793,0.4985213588677555,0.5014786411322445,6,0.36758459235879815,0,0,NHL
1515,1443,0.34455790667776076,0.4816309422665721,0.1,0.7600731111028981,0.2399268888971019,0.3569533032964176,0.25455026124061864,0.3765920094607087,0.6234079905392913,3,0.4551984049029997,0,0,NHL
