home_elo,away_elo,home_form,away_form,home_advantage,h2h_home_winrate,h2h_away_winrate,home_injury_impact,away_injury_impact,market_home_prob,market_away_prob,day_of_week,season_progress,is_playoffs,target,sport
1476,1508,0.5530378288142732,0.5632527026783323,0.1,0.6770718096402175,0.3229281903597825,0.19244111209650852,0.2681375531065594,0.4528819566475276,0.5471180433524724,2,0.6538358820840706,0,1,MLB
1549,1554,0.8068570927404235,0.3078158996853886,0.1,0.3514488041947387,0.6485511958052613,0.031519403492176856,0.3742354168226023,0.6880234193921176,0.31197658060788236,5,0.9581779958736178,0,1,MLB
1528,1527,0.4665811901382852,0.8940677284962273,0.1,0.6411850767851526,0.3588149232148474,0.3272715162601455,0.2637810119639292,0.6906982047228347,0.3093017952771653,4,0.031308656255291334,0,0,MLB
1517,1522,0.7584349986534547,0.8906955033937551,0.1,0.4182251430290681,0.5817748569709319,0.10964837467485206,0.011470910142826708,0.6271770598538494,0.3728229401461506,0,0.6015332060772912,0,0,MLB
1456,1578,0.760987284702821,0.5087688566363293,0.1,0.41645375075647095,0.583546249243529,0.14312376295621482,0.25904909401015297,0.5256436134205464,0.47435638657945356,3,0.06978829096057415,0,1,MLB
1415,1488,0.6905223217310551,0.2571982224964338,0.1,0.28529387774661946,0.7147061222533806,0.08466138906954548,0.24736897638565614,0.4391051448467043,0.5608948551532957,1,0.5735984454097909,0,1,MLB
1540,1548,0.6706425510118282,0.34242264719941007,0.1,0.19794356249391554,0.8020564375060845,0.31579324082153276,0.07016903456522088,0.6298328138313581,0.37016718616864186,1,0.8768869494019002,1,1,MLB
1570,1524,0.29962967012286873,0.7279860848227675,0.1,0.820582399150621,0.17941760084937897,0.13969828236486256,0.07313158176435182,0.572943969552641,0.42705603044735896,0,0.09957708707293089,0,0,MLB
1421,1576,0.39800712310650344,0.7040028684105757,0.1,0.3878603376567116,0.6121396623432884,0.12041860092906012,0.008268228618194673,0.33416339036537,0.66583660963463,1,0.9566361970050534,0,0,MLB
1442,1537,0.4213223442889197,0.5593169561680841,0.1,0.5858165168801482,0.41418348311985176,0.04732304680606543,0.2370120037926962,0.39880451741937206,0.6011954825806279,0,0.7234919837693574,1,0,MLB
1579,1418,0.35939765722508205,0.7776308453987277,0.1,0.7064775639976284,0.2935224360023716,0.33956415882198043,0.18321647870675603,0.5446437652979415,0.45535623470205855,6,0.49076281815244915,1,0,MLB
1457,1486,0.22219081633728127,0.7361587980188342,0.1,0.4723362553298336,0.5276637446701664,0.06075333098196039,0.07592663627523755,0.36154767350465083,0.6384523264953492,0,0.5464078747133603,1,0,MLB
